user_id,gui_id,task_number,gui_number,nlr_query,feature_text,feature_question,timestamp,ranking,selected_gui_id,feature_annotation,matching_annotation
c6b7bcdb-b7ed-4ef7-8ba6-05c96a909980,7dbef48c-773a-44c0-bedf-b3c256dfacb6,1,1,Grid view of products,product name,"A <b>'product name'</b> feature seems to be relevant for your query, do you need it in your GUI? This feature displays the name of the product.",2023-07-26 17:51:44,"[{'gui_id': '22031', 'ui_comp_id': '22031_1', 'score': 1.000000238418579}, {'gui_id': '44818', 'ui_comp_id': '44818_1', 'score': 1.000000238418579}, {'gui_id': '44828', 'ui_comp_id': '44828_6', 'score': 1.000000238418579}, {'gui_id': '8591', 'ui_comp_id': '8591_12', 'score': 1.000000238418579}, {'gui_id': '2260', 'ui_comp_id': '2260_4', 'score': 1.000000238418579}, {'gui_id': '57874', 'ui_comp_id': '57874_9', 'score': 1.000000238418579}, {'gui_id': '65918', 'ui_comp_id': '65918_1', 'score': 1.000000238418579}, {'gui_id': '14720', 'ui_comp_id': '14720_5', 'score': 1.000000238418579}, {'gui_id': '39415', 'ui_comp_id': '39415_6', 'score': 1.000000238418579}, {'gui_id': '62337', 'ui_comp_id': '62337_2', 'score': 1.000000238418579}, {'gui_id': '54143', 'ui_comp_id': '54143_9', 'score': 1.000000238418579}, {'gui_id': '13119', 'ui_comp_id': '13119_1', 'score': 1.000000238418579}, {'gui_id': '23355', 'ui_comp_id': '23355_1', 'score': 1.000000238418579}, {'gui_id': '44819', 'ui_comp_id': '44819_3', 'score': 1.000000238418579}, {'gui_id': '39425', 'ui_comp_id': '39425_4', 'score': 1.000000238418579}]","""22031""",1,0
c6b7bcdb-b7ed-4ef7-8ba6-05c96a909980,7dbef48c-773a-44c0-bedf-b3c256dfacb6,1,1,Grid view of products,filter,"Often similar GUIs contain a <b>'filter'</b> feature, shoud we also include in your GUI? This feature allows users to filter the products based on specific criteria, such as size, color, or brand.",2023-07-26 17:53:40,"[{'gui_id': '18524', 'ui_comp_id': '18524_24', 'score': 1.0000001192092896}, {'gui_id': '33006', 'ui_comp_id': '33006_3', 'score': 0.9999998807907104}, {'gui_id': '7332', 'ui_comp_id': '7332_0', 'score': 0.9999998807907104}, {'gui_id': '44818', 'ui_comp_id': '44818_37', 'score': 0.9999998807907104}, {'gui_id': '53482', 'ui_comp_id': '53482_16', 'score': 0.9999998807907104}, {'gui_id': '44828', 'ui_comp_id': '44828_30', 'score': 0.9999998807907104}, {'gui_id': '24210', 'ui_comp_id': '24210_35', 'score': 0.9999998807907104}, {'gui_id': '23917', 'ui_comp_id': '23917_15', 'score': 0.9999998807907104}, {'gui_id': '62338', 'ui_comp_id': '62338_0', 'score': 0.9999998807907104}, {'gui_id': '18530', 'ui_comp_id': '18530_1', 'score': 0.9999998807907104}, {'gui_id': '4238', 'ui_comp_id': '4238_21', 'score': 0.9999998807907104}, {'gui_id': '2260', 'ui_comp_id': '2260_11', 'score': 0.9999998807907104}, {'gui_id': '26098', 'ui_comp_id': '26098_21', 'score': 0.9999998807907104}, {'gui_id': '23919', 'ui_comp_id': '23919_15', 'score': 0.9999998807907104}, {'gui_id': '22728', 'ui_comp_id': '22728_0', 'score': 0.9999998807907104}]","""33006""",1,1
c6b7bcdb-b7ed-4ef7-8ba6-05c96a909980,7dbef48c-773a-44c0-bedf-b3c256dfacb6,1,1,Grid view of products,product description,"Often similar GUIs contain a <b>'product description'</b> feature, is it also required for your GUI? This feature provides a detailed description of the product, including its features, uses, and benefits.",2023-07-26 17:54:26,"[{'gui_id': '32429', 'ui_comp_id': '32429_7', 'score': 0.9999998807907104}, {'gui_id': '25967', 'ui_comp_id': '25967_10', 'score': 0.9999998807907104}, {'gui_id': '25958', 'ui_comp_id': '25958_9', 'score': 0.9999998807907104}, {'gui_id': '32422', 'ui_comp_id': '32422_24', 'score': 0.9999998807907104}, {'gui_id': '32420', 'ui_comp_id': '32420_9', 'score': 0.9999998807907104}, {'gui_id': '32431', 'ui_comp_id': '32431_11', 'score': 0.9999998807907104}, {'gui_id': '31610', 'ui_comp_id': '31610_4', 'score': 0.9999998807907104}, {'gui_id': '15394', 'ui_comp_id': '15394_10', 'score': 0.8580856323242188}, {'gui_id': '17937', 'ui_comp_id': '31610_7', 'score': 0.7368444204330444}, {'gui_id': '4564', 'ui_comp_id': '17937_5', 'score': 0.7368444204330444}, {'gui_id': '9282', 'ui_comp_id': '4564_8', 'score': 0.7368444204330444}, {'gui_id': '63572', 'ui_comp_id': '4564_13', 'score': 0.7368444204330444}, {'gui_id': '56102', 'ui_comp_id': '9282_5', 'score': 0.7368444204330444}, {'gui_id': '2566', 'ui_comp_id': '63572_24', 'score': 0.7368444204330444}, {'gui_id': '22031', 'ui_comp_id': '56102_12', 'score': 0.6847794651985168}]",,0,-1
c6b7bcdb-b7ed-4ef7-8ba6-05c96a909980,7dbef48c-773a-44c0-bedf-b3c256dfacb6,1,1,Grid view of products,brand name,"A <b>'brand name'</b> feature seems to be relevant for your query, is this also a requirement for your GUI? This feature displays the name of the brand that manufactures or sells the product.",2023-07-26 17:55:05,"[{'gui_id': '24210', 'ui_comp_id': '24210_0', 'score': 1.0}, {'gui_id': '71623', 'ui_comp_id': '71623_4', 'score': 0.8075264692306519}, {'gui_id': '36143', 'ui_comp_id': '36143_4', 'score': 0.8075264692306519}, {'gui_id': '23870', 'ui_comp_id': '23870_16', 'score': 0.7950103282928467}, {'gui_id': '18537', 'ui_comp_id': '18537_21', 'score': 0.7950103282928467}, {'gui_id': '18533', 'ui_comp_id': '18533_21', 'score': 0.7950103282928467}, {'gui_id': '50978', 'ui_comp_id': '50978_15', 'score': 0.7950103282928467}, {'gui_id': '1944', 'ui_comp_id': '1944_19', 'score': 0.7950103282928467}, {'gui_id': '4556', 'ui_comp_id': '4556_9', 'score': 0.7950103282928467}, {'gui_id': '14992', 'ui_comp_id': '14992_1', 'score': 0.7950103282928467}, {'gui_id': '18524', 'ui_comp_id': '18524_16', 'score': 0.7950103282928467}, {'gui_id': '47015', 'ui_comp_id': '47015_6', 'score': 0.7798411250114441}, {'gui_id': '47018', 'ui_comp_id': '47018_6', 'score': 0.7798411250114441}, {'gui_id': '62333', 'ui_comp_id': '62333_5', 'score': 0.7302500009536743}, {'gui_id': '62338', 'ui_comp_id': '62338_6', 'score': 0.7302500009536743}]","""71623""",1,1
c6b7bcdb-b7ed-4ef7-8ba6-05c96a909980,7dbef48c-773a-44c0-bedf-b3c256dfacb6,1,1,Grid view of products,add to cart,Is a <b>'add to cart'</b> feature required for the GUI you are searching for? This feature allows users to add the product to their shopping cart for purchase.,2023-07-26 17:55:18,"[{'gui_id': '7327', 'ui_comp_id': '7327_9', 'score': 1.0}, {'gui_id': '47018', 'ui_comp_id': '47018_13', 'score': 1.0}, {'gui_id': '20422', 'ui_comp_id': '20422_9', 'score': 1.0}, {'gui_id': '69284', 'ui_comp_id': '69284_19', 'score': 1.0}, {'gui_id': '17937', 'ui_comp_id': '17937_16', 'score': 0.6335236430168152}, {'gui_id': '60561', 'ui_comp_id': '60561_28', 'score': 0.6335236430168152}, {'gui_id': '50075', 'ui_comp_id': '50075_11', 'score': 0.6036485433578491}, {'gui_id': '55531', 'ui_comp_id': '55531_6', 'score': 0.6007216572761536}, {'gui_id': '44360', 'ui_comp_id': '44360_0', 'score': 0.5898460149765015}, {'gui_id': '45737', 'ui_comp_id': '45737_3', 'score': 0.57248854637146}, {'gui_id': '28269', 'ui_comp_id': '28269_1', 'score': 0.5513110160827637}, {'gui_id': '66302', 'ui_comp_id': '66302_13', 'score': 0.5513110160827637}, {'gui_id': '40634', 'ui_comp_id': '40634_14', 'score': 0.5513110160827637}, {'gui_id': '20162', 'ui_comp_id': '20162_4', 'score': 0.5513110160827637}, {'gui_id': '21264', 'ui_comp_id': '21264_4', 'score': 0.5513110160827637}]",,0,-1
c6b7bcdb-b7ed-4ef7-8ba6-05c96a909980,7dbef48c-773a-44c0-bedf-b3c256dfacb6,1,1,Grid view of products,seller info,"Is a <b>'seller info'</b> feature relevant for you? This feature provides information about the seller, including their name, rating, and other products they sell.",2023-07-26 17:55:58,"[{'gui_id': '15394', 'ui_comp_id': '15394_19', 'score': 0.648725152015686}, {'gui_id': '58380', 'ui_comp_id': '58380_45', 'score': 0.6434802412986755}, {'gui_id': '32317', 'ui_comp_id': '32317_4', 'score': 0.6213648319244385}, {'gui_id': '1944', 'ui_comp_id': '15394_20', 'score': 0.6125558614730835}, {'gui_id': '37679', 'ui_comp_id': '1944_13', 'score': 0.6020722389221191}, {'gui_id': '31610', 'ui_comp_id': '37679_8', 'score': 0.5960180759429932}, {'gui_id': '33049', 'ui_comp_id': '31610_7', 'score': 0.5694587230682373}, {'gui_id': '33051', 'ui_comp_id': '33049_4', 'score': 0.5694587230682373}, {'gui_id': '33042', 'ui_comp_id': '33051_2', 'score': 0.5694587230682373}, {'gui_id': '26096', 'ui_comp_id': '33042_11', 'score': 0.5687422156333923}, {'gui_id': '26101', 'ui_comp_id': '26096_4', 'score': 0.5547950267791748}, {'gui_id': '13119', 'ui_comp_id': '26101_0', 'score': 0.5547950267791748}, {'gui_id': '54805', 'ui_comp_id': '13119_0', 'score': 0.5547950267791748}, {'gui_id': '54796', 'ui_comp_id': '54805_21', 'score': 0.5547950267791748}, {'gui_id': '65607', 'ui_comp_id': '54796_8', 'score': 0.5530968904495239}]",,0,-1
c6b7bcdb-b7ed-4ef7-8ba6-05c96a909980,7dbef48c-773a-44c0-bedf-b3c256dfacb6,1,1,Grid view of products,product availability,"A <b>'product availability'</b> feature seems to be relevant for your query, is this also a requirement for your GUI? This feature indicates whether the product is in stock and available for purchase.",2023-07-26 17:56:43,"[{'gui_id': '32422', 'ui_comp_id': '32422_6', 'score': 0.6457227468490601}, {'gui_id': '23355', 'ui_comp_id': '23355_21', 'score': 0.5937522053718567}, {'gui_id': '21255', 'ui_comp_id': '21255_23', 'score': 0.5937522053718567}, {'gui_id': '2262', 'ui_comp_id': '2262_4', 'score': 0.5617409944534302}, {'gui_id': '7334', 'ui_comp_id': '7334_6', 'score': 0.5355826616287231}, {'gui_id': '32429', 'ui_comp_id': '32429_5', 'score': 0.5355826616287231}, {'gui_id': '7328', 'ui_comp_id': '7328_4', 'score': 0.5355826616287231}, {'gui_id': '32427', 'ui_comp_id': '32427_6', 'score': 0.5355826616287231}, {'gui_id': '7332', 'ui_comp_id': '7332_10', 'score': 0.5355826616287231}, {'gui_id': '8591', 'ui_comp_id': '8591_9', 'score': 0.5355826616287231}, {'gui_id': '2260', 'ui_comp_id': '2260_3', 'score': 0.5355826616287231}, {'gui_id': '25967', 'ui_comp_id': '25967_5', 'score': 0.5355826616287231}, {'gui_id': '7331', 'ui_comp_id': '23355_4', 'score': 0.5355826616287231}, {'gui_id': '25958', 'ui_comp_id': '7331_2', 'score': 0.5355826616287231}, {'gui_id': '32420', 'ui_comp_id': '25958_5', 'score': 0.5355826616287231}]",,1,-1
c6b7bcdb-b7ed-4ef7-8ba6-05c96a909980,7dbef48c-773a-44c0-bedf-b3c256dfacb6,1,1,Grid view of products,product categories,"Do you need a <b>'product categories'</b> feature in your GUI? This feature allows users to browse products by category, making it easier to find specific types of products.",2023-07-26 17:57:06,"[{'gui_id': '28269', 'ui_comp_id': '28269_3', 'score': 0.7217562794685364}, {'gui_id': '40809', 'ui_comp_id': '40809_23', 'score': 0.7217562794685364}, {'gui_id': '65757', 'ui_comp_id': '65757_9', 'score': 0.7217562794685364}, {'gui_id': '25926', 'ui_comp_id': '25926_18', 'score': 0.7217562794685364}, {'gui_id': '42803', 'ui_comp_id': '42803_21', 'score': 0.7217562794685364}, {'gui_id': '35721', 'ui_comp_id': '35721_27', 'score': 0.7217562794685364}, {'gui_id': '28271', 'ui_comp_id': '28271_1', 'score': 0.7217562794685364}, {'gui_id': '39424', 'ui_comp_id': '39424_4', 'score': 0.6846581101417542}, {'gui_id': '4339', 'ui_comp_id': '4339_17', 'score': 0.6266015768051147}, {'gui_id': '65918', 'ui_comp_id': '65918_2', 'score': 0.6266015768051147}, {'gui_id': '4338', 'ui_comp_id': '4338_18', 'score': 0.6266015768051147}, {'gui_id': '23355', 'ui_comp_id': '23355_21', 'score': 0.6027109622955322}, {'gui_id': '21255', 'ui_comp_id': '21255_23', 'score': 0.6027109622955322}, {'gui_id': '9500', 'ui_comp_id': '9500_10', 'score': 0.5917954444885254}, {'gui_id': '23870', 'ui_comp_id': '23870_15', 'score': 0.5915181636810303}]","""28269""",1,0
c6b7bcdb-b7ed-4ef7-8ba6-05c96a909980,7dbef48c-773a-44c0-bedf-b3c256dfacb6,1,1,Grid view of products,sort,"Do you need a <b>'sort'</b> feature in your GUI? This feature allows users to sort the products based on different criteria, such as price, popularity, or rating.",2023-07-26 17:57:42,"[{'gui_id': '44818', 'ui_comp_id': '44818_36', 'score': 1.0000001192092896}, {'gui_id': '4331', 'ui_comp_id': '4331_2', 'score': 1.0000001192092896}, {'gui_id': '69328', 'ui_comp_id': '69328_16', 'score': 1.0000001192092896}, {'gui_id': '44828', 'ui_comp_id': '44828_29', 'score': 1.0000001192092896}, {'gui_id': '24210', 'ui_comp_id': '24210_34', 'score': 1.0000001192092896}, {'gui_id': '62338', 'ui_comp_id': '62338_1', 'score': 1.0000001192092896}, {'gui_id': '18530', 'ui_comp_id': '18530_0', 'score': 1.0000001192092896}, {'gui_id': '4238', 'ui_comp_id': '4238_20', 'score': 1.0000001192092896}, {'gui_id': '31102', 'ui_comp_id': '31102_26', 'score': 1.0000001192092896}, {'gui_id': '26098', 'ui_comp_id': '26098_22', 'score': 1.0000001192092896}, {'gui_id': '62332', 'ui_comp_id': '62332_1', 'score': 1.0000001192092896}, {'gui_id': '21045', 'ui_comp_id': '21045_20', 'score': 1.0000001192092896}, {'gui_id': '65757', 'ui_comp_id': '65757_8', 'score': 1.0000001192092896}, {'gui_id': '14720', 'ui_comp_id': '14720_19', 'score': 1.0000001192092896}, {'gui_id': '39415', 'ui_comp_id': '39415_15', 'score': 1.0000001192092896}]","""44818""",1,0
c6b7bcdb-b7ed-4ef7-8ba6-05c96a909980,7dbef48c-773a-44c0-bedf-b3c256dfacb6,1,1,Grid view of products,product materials,Is a <b>'product materials'</b> feature in the GUI a requirement for you? This feature provides information about the materials used to make the product.,2023-07-26 17:58:11,"[{'gui_id': '23355', 'ui_comp_id': '23355_21', 'score': 0.6423332691192627}, {'gui_id': '21255', 'ui_comp_id': '21255_23', 'score': 0.6423332691192627}, {'gui_id': '71623', 'ui_comp_id': '71623_4', 'score': 0.5650374889373779}, {'gui_id': '36143', 'ui_comp_id': '36143_4', 'score': 0.5650374889373779}, {'gui_id': '63572', 'ui_comp_id': '63572_19', 'score': 0.5576660633087158}, {'gui_id': '31610', 'ui_comp_id': '31610_7', 'score': 0.5496120452880859}, {'gui_id': '32429', 'ui_comp_id': '32429_7', 'score': 0.549373984336853}, {'gui_id': '25967', 'ui_comp_id': '25967_10', 'score': 0.549373984336853}, {'gui_id': '25958', 'ui_comp_id': '25958_9', 'score': 0.549373984336853}, {'gui_id': '32422', 'ui_comp_id': '32422_24', 'score': 0.549373984336853}, {'gui_id': '32420', 'ui_comp_id': '32420_9', 'score': 0.549373984336853}, {'gui_id': '32431', 'ui_comp_id': '32431_11', 'score': 0.549373984336853}, {'gui_id': '22725', 'ui_comp_id': '31610_4', 'score': 0.5464512705802917}, {'gui_id': '4339', 'ui_comp_id': '22725_6', 'score': 0.5404178500175476}, {'gui_id': '65918', 'ui_comp_id': '4339_17', 'score': 0.5404178500175476}]",,0,-1
b79e6d44-9cfb-471e-b8f2-61e16943843a,7896f8a1-3fac-4c0a-8e12-89ab832c770c,1,2,Detailed product summary,product description,"Is a <b>'product description'</b> feature relevant for you? This feature provides detailed information about the product, including its features, benefits, and uses.",2023-07-26 18:02:57,"[{'gui_id': '32429', 'ui_comp_id': '32429_7', 'score': 0.9999998807907104}, {'gui_id': '5128', 'ui_comp_id': '5128_4', 'score': 0.9999998807907104}, {'gui_id': '31610', 'ui_comp_id': '31610_4', 'score': 0.9999998807907104}, {'gui_id': '32431', 'ui_comp_id': '32431_11', 'score': 0.9999998807907104}, {'gui_id': '32422', 'ui_comp_id': '32422_24', 'score': 0.9999998807907104}, {'gui_id': '32420', 'ui_comp_id': '32420_9', 'score': 0.9999998807907104}, {'gui_id': '62331', 'ui_comp_id': '62331_1', 'score': 0.9999998807907104}, {'gui_id': '25967', 'ui_comp_id': '62331_4', 'score': 0.9999998807907104}, {'gui_id': '50467', 'ui_comp_id': '25967_10', 'score': 0.8580856323242188}, {'gui_id': '15394', 'ui_comp_id': '50467_10', 'score': 0.8580856323242188}, {'gui_id': '59417', 'ui_comp_id': '15394_10', 'score': 0.8325868844985962}, {'gui_id': '9472', 'ui_comp_id': '59417_24', 'score': 0.8325868844985962}, {'gui_id': '9456', 'ui_comp_id': '5128_3', 'score': 0.8325868844985962}, {'gui_id': '62752', 'ui_comp_id': '9472_4', 'score': 0.8325868844985962}, {'gui_id': '27129', 'ui_comp_id': '9456_3', 'score': 0.8325868844985962}]","""5128""",1,1
b79e6d44-9cfb-471e-b8f2-61e16943843a,7896f8a1-3fac-4c0a-8e12-89ab832c770c,1,2,Detailed product summary,discount,"A <b>'discount'</b> feature seems to be relevant for your query, is this also a requirement for your GUI? This feature shows any discounts or sales currently applicable to the product.",2023-07-26 18:03:33,"[{'gui_id': '13480', 'ui_comp_id': '13480_11', 'score': 1.0}, {'gui_id': '18275', 'ui_comp_id': '18275_4', 'score': 1.0}, {'gui_id': '39415', 'ui_comp_id': '39415_3', 'score': 0.813927412033081}, {'gui_id': '44818', 'ui_comp_id': '44818_4', 'score': 0.813927412033081}, {'gui_id': '44828', 'ui_comp_id': '44828_3', 'score': 0.813927412033081}, {'gui_id': '39405', 'ui_comp_id': '39405_11', 'score': 0.8025175333023071}, {'gui_id': '7334', 'ui_comp_id': '18275_5', 'score': 0.7163088917732239}, {'gui_id': '7328', 'ui_comp_id': '39405_9', 'score': 0.7163088917732239}, {'gui_id': '21264', 'ui_comp_id': '7334_0', 'score': 0.6699810028076172}, {'gui_id': '2361', 'ui_comp_id': '7328_0', 'score': 0.6699810028076172}, {'gui_id': '2356', 'ui_comp_id': '21264_9', 'score': 0.6699810028076172}, {'gui_id': '32422', 'ui_comp_id': '2361_7', 'score': 0.6422419548034668}, {'gui_id': '59602', 'ui_comp_id': '2356_27', 'score': 0.6399331092834473}, {'gui_id': '37677', 'ui_comp_id': '2356_28', 'score': 0.6311283111572266}, {'gui_id': '42802', 'ui_comp_id': '7334_5', 'score': 0.6310789585113525}]","""13480""",1,0
b79e6d44-9cfb-471e-b8f2-61e16943843a,7896f8a1-3fac-4c0a-8e12-89ab832c770c,1,2,Detailed product summary,brand,Is a <b>'brand'</b> feature required for the GUI you are searching for? This feature indicates the brand or manufacturer of the product.,2023-07-26 18:03:57,"[{'gui_id': '4556', 'ui_comp_id': '4556_9', 'score': 1.0}, {'gui_id': '15867', 'ui_comp_id': '15867_4', 'score': 1.0}, {'gui_id': '18524', 'ui_comp_id': '18524_16', 'score': 1.0}, {'gui_id': '18537', 'ui_comp_id': '18537_21', 'score': 1.0}, {'gui_id': '18533', 'ui_comp_id': '18533_21', 'score': 1.0}, {'gui_id': '47018', 'ui_comp_id': '47018_6', 'score': 0.903296709060669}, {'gui_id': '47015', 'ui_comp_id': '47015_6', 'score': 0.903296709060669}, {'gui_id': '25926', 'ui_comp_id': '25926_17', 'score': 0.8511510491371155}, {'gui_id': '62331', 'ui_comp_id': '62331_3', 'score': 0.8241664171218872}, {'gui_id': '36143', 'ui_comp_id': '36143_4', 'score': 0.8241664171218872}, {'gui_id': '56468', 'ui_comp_id': '56468_5', 'score': 0.7950102686882019}, {'gui_id': '62338', 'ui_comp_id': '62338_6', 'score': 0.7779179811477661}, {'gui_id': '4068', 'ui_comp_id': '4068_22', 'score': 0.7494561672210693}, {'gui_id': '4064', 'ui_comp_id': '4064_5', 'score': 0.7494561672210693}, {'gui_id': '4066', 'ui_comp_id': '4066_5', 'score': 0.7494561672210693}]","""47018""",1,5
b79e6d44-9cfb-471e-b8f2-61e16943843a,7896f8a1-3fac-4c0a-8e12-89ab832c770c,1,2,Detailed product summary,shipping info,"A <b>'shipping info'</b> feature is often used in similar GUIs, do you need it as well? This feature provides information about shipping options, costs, and estimated delivery times.",2023-07-26 18:04:30,"[{'gui_id': '58380', 'ui_comp_id': '58380_45', 'score': 1.0}, {'gui_id': '19446', 'ui_comp_id': '19446_13', 'score': 1.0}, {'gui_id': '27129', 'ui_comp_id': '27129_7', 'score': 0.7203308343887329}, {'gui_id': '58084', 'ui_comp_id': '58084_4', 'score': 0.6910150647163391}, {'gui_id': '15397', 'ui_comp_id': '15397_2', 'score': 0.6910150647163391}, {'gui_id': '15394', 'ui_comp_id': '15394_5', 'score': 0.6910150647163391}, {'gui_id': '23923', 'ui_comp_id': '23923_3', 'score': 0.6555907726287842}, {'gui_id': '54786', 'ui_comp_id': '19446_9', 'score': 0.6041382551193237}, {'gui_id': '5128', 'ui_comp_id': '54786_11', 'score': 0.5973385572433472}, {'gui_id': '55624', 'ui_comp_id': '54786_25', 'score': 0.5973385572433472}, {'gui_id': '2097', 'ui_comp_id': '5128_1', 'score': 0.5973385572433472}, {'gui_id': '61473', 'ui_comp_id': '55624_4', 'score': 0.5973385572433472}, {'gui_id': '61478', 'ui_comp_id': '2097_4', 'score': 0.5973385572433472}, {'gui_id': '61474', 'ui_comp_id': '61473_4', 'score': 0.5973385572433472}, {'gui_id': '61475', 'ui_comp_id': '61478_3', 'score': 0.5973385572433472}]",,0,-1
b79e6d44-9cfb-471e-b8f2-61e16943843a,7896f8a1-3fac-4c0a-8e12-89ab832c770c,1,2,Detailed product summary,stock availability,"Often similar GUIs contain a <b>'stock availability'</b> feature, shoud we also include in your GUI? This feature shows whether the product is currently in stock and available for purchase.",2023-07-26 18:04:40,"[{'gui_id': '23359', 'ui_comp_id': '23359_15', 'score': 0.6964386701583862}, {'gui_id': '19446', 'ui_comp_id': '19446_8', 'score': 0.690119743347168}, {'gui_id': '42433', 'ui_comp_id': '42433_9', 'score': 0.6827948093414307}, {'gui_id': '22720', 'ui_comp_id': '22720_14', 'score': 0.6629343628883362}, {'gui_id': '53465', 'ui_comp_id': '53465_10', 'score': 0.5782042741775513}, {'gui_id': '32422', 'ui_comp_id': '32422_6', 'score': 0.5780482292175293}, {'gui_id': '20422', 'ui_comp_id': '20422_3', 'score': 0.5502119660377502}, {'gui_id': '42437', 'ui_comp_id': '42433_6', 'score': 0.5445660352706909}, {'gui_id': '42435', 'ui_comp_id': '42437_12', 'score': 0.5445660352706909}, {'gui_id': '50075', 'ui_comp_id': '42435_12', 'score': 0.5258710384368896}, {'gui_id': '51553', 'ui_comp_id': '50075_7', 'score': 0.5258710384368896}, {'gui_id': '21264', 'ui_comp_id': '51553_3', 'score': 0.5258710384368896}, {'gui_id': '3542', 'ui_comp_id': '21264_15', 'score': 0.5258710384368896}, {'gui_id': '50467', 'ui_comp_id': '3542_3', 'score': 0.5258710384368896}, {'gui_id': '69691', 'ui_comp_id': '50467_5', 'score': 0.5258710384368896}]","""23359""",1,0
b79e6d44-9cfb-471e-b8f2-61e16943843a,7896f8a1-3fac-4c0a-8e12-89ab832c770c,1,2,Detailed product summary,product videos,"A <b>'product videos'</b> feature is often used in similar GUIs, do you need it as well? This feature provides videos that showcase the product, its features, and how to use it.",2023-07-26 18:05:25,"[{'gui_id': '40882', 'ui_comp_id': '40882_11', 'score': 0.5976106524467468}, {'gui_id': '9472', 'ui_comp_id': '9472_2', 'score': 0.5576616525650024}, {'gui_id': '9456', 'ui_comp_id': '9456_1', 'score': 0.5576616525650024}, {'gui_id': '48681', 'ui_comp_id': '48681_23', 'score': 0.5341475009918213}, {'gui_id': '20165', 'ui_comp_id': '20165_0', 'score': 0.5256900191307068}, {'gui_id': '20162', 'ui_comp_id': '20162_3', 'score': 0.5256900191307068}, {'gui_id': '4068', 'ui_comp_id': '4068_23', 'score': 0.5256900191307068}, {'gui_id': '4064', 'ui_comp_id': '4064_6', 'score': 0.5256900191307068}, {'gui_id': '4066', 'ui_comp_id': '4066_14', 'score': 0.5256900191307068}, {'gui_id': '20161', 'ui_comp_id': '20161_2', 'score': 0.5256900191307068}, {'gui_id': '4069', 'ui_comp_id': '4069_30', 'score': 0.5256900191307068}, {'gui_id': '20157', 'ui_comp_id': '20157_4', 'score': 0.5256900191307068}, {'gui_id': '41641', 'ui_comp_id': '41641_23', 'score': 0.5175023078918457}, {'gui_id': '12970', 'ui_comp_id': '12970_5', 'score': 0.5082296133041382}, {'gui_id': '12960', 'ui_comp_id': '12960_8', 'score': 0.5082296133041382}]",,1,-1
b79e6d44-9cfb-471e-b8f2-61e16943843a,7896f8a1-3fac-4c0a-8e12-89ab832c770c,1,2,Detailed product summary,product tags,"Often similar GUIs contain a <b>'product tags'</b> feature, shoud we also include in your GUI? This feature provides tags or keywords associated with the product, which can help in searching and categorizing.",2023-07-26 18:05:49,"[{'gui_id': '6926', 'ui_comp_id': '6926_7', 'score': 0.6151300668716431}, {'gui_id': '32429', 'ui_comp_id': '32429_8', 'score': 0.5906598567962646}, {'gui_id': '32431', 'ui_comp_id': '32431_12', 'score': 0.5906598567962646}, {'gui_id': '69325', 'ui_comp_id': '69325_19', 'score': 0.5766429901123047}, {'gui_id': '69326', 'ui_comp_id': '69326_8', 'score': 0.5766429901123047}, {'gui_id': '13172', 'ui_comp_id': '13172_10', 'score': 0.5704593062400818}, {'gui_id': '57874', 'ui_comp_id': '57874_9', 'score': 0.563629686832428}, {'gui_id': '22031', 'ui_comp_id': '22031_1', 'score': 0.563629686832428}, {'gui_id': '20165', 'ui_comp_id': '20165_2', 'score': 0.563629686832428}, {'gui_id': '56468', 'ui_comp_id': '56468_4', 'score': 0.563629686832428}, {'gui_id': '62337', 'ui_comp_id': '62337_2', 'score': 0.563629686832428}, {'gui_id': '39415', 'ui_comp_id': '39415_6', 'score': 0.563629686832428}, {'gui_id': '44818', 'ui_comp_id': '44818_1', 'score': 0.563629686832428}, {'gui_id': '44828', 'ui_comp_id': '44828_6', 'score': 0.563629686832428}, {'gui_id': '55624', 'ui_comp_id': '55624_6', 'score': 0.563629686832428}]","""32431""",1,2
